Tydeman Cay,858,2
	TYDSL1,2678,8,-13.971500,144.501694,2
	TYDDSL1,2614,23,-13.971400,144.501602,15250243
	TYDFL1,14555,3,-13.971500,144.501694,45446677
Green Island, Qld,902,122
	GRESL1,2672,6,-16.775499,145.980301,122
	GREFL1,2671,0,-16.758301,145.970001,11441
Halftide Rocks AWS,976,242
	HALAWS,3032,7,-23.153601,150.938293,242
Pine Island,986,349
	PINESL1,3080,6,-20.378000,148.888397,349
	PINEFL1,3079,4,-20.378000,148.888397,24314
Hook Island,1057,469
	HOOKFL1,3678,2,-20.168100,148.887100,469
	HOOKSL1,3717,7,-20.168100,148.887100,247739
Dunk Island,1005,709
	DUNKFL1,3168,3,-17.926300,146.146103,709
	DUNKSL1,3169,5,-17.926300,146.146103,1560111
Lucinda,907,829
	LUCFL1,2676,0,-18.521099,146.384094,829
	LUCSL1,2677,5,-18.521099,146.384094,1669
Sand Bank No7,913,949
	SANSL1,2683,8,-13.436100,143.972107,949
	SANDSL1,3015,20,-13.436000,143.972107,1540646
	SANFL1,14556,3,-13.436300,143.972198,71603837
Abbott Point,905,1069
	ABBSL1,2675,5,-19.858200,148.086304,1069
	ABBFL1,2674,0,-19.858200,148.086304,14592929
Kelso Reef,863,1189
	KELFL1,2619,2,-18.444799,146.993301,1189
	KELSL1,2620,7,-18.422100,146.984604,1145785
	KELSL2,3958,6,-18.420700,146.986404,1635714
	KELDSL1,2660,18,-18.422100,146.984604,25270491
	KELFL2,2890,0,-18.444799,146.993301,138022273
Shute and Tancred Islands,1058,1309
	SHTANSL1,3679,7,-20.300900,148.798294,1309
	SHTANFL1,3716,2,-20.300900,148.798294,637095
Cook Island,1053,1429
	COOK,3641,9,-28.193100,153.578506,1429
High Island,1009,1549
	HIGHFL2,3179,4,-17.162201,146.007004,1549
	HIGHSL2,3180,5,-17.162201,146.007004,2112197
	HIGHFL1,3173,1,-17.163401,146.012604,141957033
	HIGHSL1,3172,6,-17.163601,146.013199,142721268
Agincourt Reef Number 3,1,1909
	AG3SL1old,14276,5,-15.990500,145.821304,1909
	AG3FL1,2687,0,-15.990300,145.821198,11472
Double Cone,988,15811
	DBLCSL1,3085,6,-20.105101,148.721893,15811
	DBLCFL1,3084,3,-20.104601,148.721802,9326404
Barren Island,1041,18647
	BARRSL1,3262,5,-23.157801,151.070694,18647
	BARRFL1,3119,4,-23.157801,151.070694,823698
	BARRSL2,15415,7,-23.156601,151.072800,62467486
Goble Reef,1061,36477
	GOBSL1,3698,10,-20.764700,150.489502,36477
	GOBFL1,3707,1,-20.764700,150.491592,234085
Lizard Island,1166,94441
	LIZFL1,2649,2,-14.688400,145.442200,94441
	LIZSL1,2684,7,-14.691100,145.469498,288400
Wilkie Island,994,95853
	WILKFL1,3096,3,-13.779000,143.640594,95853
	WILKSL1,3097,7,-13.779200,143.640594,28578718
Seaforth Island,990,100212
	SEAFSL1,3087,7,-20.468500,149.038895,100212
	SEAFFL1,3086,4,-20.468500,149.038895,709232
20-344 Reef,1062,101447
	20-344SL1,3699,11,-20.771799,150.891602,101447
	20-344FL1,3706,1,-20.772200,150.892502,250302
Low Isles,915,149185
	LOWFL1,2685,0,-16.383101,145.561905,149185
	LOWSL1,2686,5,-16.386499,145.572800,794747
Mermaid Reef,1054,160092
	MERMAIDOUTSL1,3674,6,-17.065701,119.649200,160092
	MERMAIDLAGSL1,3673,6,-17.075500,119.646004,8812642
	MERMAID_RS1_1_6m,14999,6,-17.066000,119.649696,55917587
	MERMAID_M12_BT,14996,2,-17.115299,119.634697,67331165
	MERMAID_RS1_1_3m,15000,3,-17.066000,119.649696,67340397
	MERMAID_M12_BB,14995,7,-17.114799,119.634300,67350799
	MERMAID_M11_BT,14998,3,-17.132999,119.633797,99676621
	MERMAID_RS1_S_6m,15019,5,-17.130899,119.661400,100750861
Pelican Island,1065,177237
	PELFL1,3120,2,-23.239700,150.874207,177237
	PELSL1,3709,5,-23.238899,150.874496,424177
Fitzroy Island,1011,183321
	FITZSL2,3174,6,-16.923100,145.996307,183321
	FITZFL2,3175,2,-16.923300,145.996307,1596245
	FITZSL1,2898,3,-16.932199,145.986496,138041806
Pandora Reef,1037,186951
	PANFL1,3246,4,-18.816401,146.434097,186951
	PANSL1,3247,7,-18.816799,146.434601,315612
	PANSL2,10016,5,-18.811600,146.429993,18089144
	PANCH1,13475,3,-18.812901,146.426498,27994036
	PANFL2,10295,0,-18.813999,146.436005,124543590
Cape Flattery,929,186971
	CFLSL1,2702,5,-14.952200,145.311493,186971
	CFLFL1,2701,0,-14.952200,145.311493,136165473
King Reef,1059,199892
	KINGSL1,3681,6,-17.774401,146.158905,199892
	KINGFL1,6347,2,-17.774401,146.158905,4561607
Mangrove Bay,1071,255236
	NINGSL1,3726,8,-22.012699,113.898598,255236
Turner Cay,896,264109
	TURDSL1,2665,20,-21.702801,152.560593,264109
	TURSL1,2664,0,-21.703100,152.560501,41162410
	TURFL1,2755,1,-21.707701,152.563095,73299195
Northeast Reef,1060,279036
	NEFL1,3682,4,-18.571800,146.494705,279036
	NESL1,3038,5,-18.571699,146.495102,28044555
Humpy Island,1039,390605
	HUMPSL1,3260,7,-23.216299,150.963394,390605
	HUMPFL1,3259,4,-23.216200,150.963806,680134
	HUMPSL2,5918,7,-23.216299,150.963394,6596063
Flinders Reef,1070,390725
	FLINDERSSL1,3725,4,-17.717400,148.445206,390725
	FLINDERSSL2,14617,9,-17.712299,148.450897,42074209
Lady Elliot Reef,1066,574389
	LELLSL1,3715,5,-18.680201,146.332993,574389
	LELLFL1,3714,2,-18.679800,146.332504,1084209
Coconut Beach Reef,859,575646
	COCFL1,2617,1,-16.103600,145.467606,575646
	COCSL1,2615,4,-16.103600,145.467606,24853666
Daydream Island,866,576114
	DAYSL1,2622,7,-20.255699,148.812195,576114
	DAYFL1,2949,4,-20.255699,148.812195,709282
Hayman Island,865,591025
	HAYFL1,2621,2,-20.041300,148.881897,591025
	HAYSL1,2644,9,-20.057199,148.899704,735581
Chicken Reef,1047,592199
	CHISL1,2635,7,-18.652100,147.721695,592199
	CHIFL1,2724,3,-18.653400,147.719894,1237605
	CHISL2,3307,6,-18.655800,147.723801,144544944
Havannah Island,1075,631762
	HAVSL1,3748,5,-18.847500,146.542694,631762
	HAVFL1,3749,2,-18.847200,146.542801,1199233
	HAVSL2,14975,8,-18.831499,146.537399,71313695
Halfway Island,890,642906
	HALSL1,2651,6,-23.201500,150.970093,642906
	HALFL1,2652,2,-23.200500,150.970596,4080868
Myrmidon Reef,7,681145
	MYRFL1,2631,4,-18.258499,147.381393,681145
	MYRSL3B,3963,7,-18.274200,147.381699,1551541
	MYRSL1,2726,8,-18.257200,147.381302,1705793
	MYRSL2A,3962,7,-18.274200,147.381699,2077080
	MYRSL2B,3969,7,-18.274200,147.381699,3115156
	MYRSL3A,3966,10,-18.274200,147.381699,3688029
	MYRDSL1,2632,19,-18.256701,147.380997,8292520
Dip Reef,876,709176
	DIPFL1,2720,3,-18.401501,147.451004,709176
	DIPSL1,2633,9,-18.399900,147.451904,1256342
	DIPSL2,2634,6,-18.401501,147.451096,135255650
Middleton Reef,1000,712715
	MIDTONLAGSL1,3148,4,-29.452000,159.100494,712715
	MIDTONOUTFL2,3742,3,-29.450100,159.068695,1456543
	MIDTONOUTSL2,3144,7,-29.450100,159.068695,1915773
	MIDTONLAGSL1WTEMP,9910,4,-29.450701,159.079300,8502304
	MIDTONLAGFL1,12703,2,-29.451900,159.100494,72817221
Heron Island,130,718144
	HERFL1,2650,1,-23.438400,151.918198,718144
	HERSL1,2668,8,-23.443501,151.908096,831139
	HERFL2,2638,0,-23.443600,151.911499,135274856
	HERFL5,2639,0,-23.444799,151.918396,135283491
	HERFL3,2641,0,-23.444099,151.913101,135379817
	HERFL4,2640,0,-23.444799,151.914902,135616882
Snapper Island North,1045,757555
	SNAPISFL1,3293,2,-16.292400,145.496902,757555
	SNAPISSL1,3291,7,-16.291901,145.496506,1549423
Tryon Island,885,762515
	TRYFL1,2642,1,-23.245701,151.773895,762515
	TRYSL1,2643,11,-23.246500,151.776794,822433
Middle Reef,926,770088
	MIRSL1,2698,7,-19.201099,146.820908,770088
	MIRSL2,10155,4,-19.194500,146.810196,9461253
Frederick Reef,1074,796821
	FREDERICKFL1,3746,3,-20.936100,154.401505,796821
	FREDERICKFL2,5445,2,-20.937099,154.397507,4054166
Florence Bay,879,1074754
	FLOFL1,2636,3,-19.122200,146.880096,1074754
	FLOSL1,2637,8,-19.122499,146.881607,4912606
North Keppel Island,1026,1093212
	NKEPPSL1,3209,5,-23.086399,150.905197,1093212
	NKEPPFL1,3208,2,-23.086399,150.905197,1875051
	KEPFL1,2905,0,-23.086500,150.900208,138122807
	KEPSL1,2906,6,-23.085199,150.901703,138170914
Night Island,910,1093372
	NIGFL1,2762,5,-13.169100,143.580307,1093372
	NIGSL1,2680,8,-13.169000,143.580307,3912198
Vannessas,1078,1107763
	VANSL1,3961,9,-5.295000,150.128494,1107763
	VANDSL1,3970,20,-5.295000,150.128494,2114172
	VANFL1,3973,0,-5.295000,150.128494,2133983
Elizabeth Reef,1004,1117074
	ELIZOUTSL2,3149,5,-29.924400,159.057602,1117074
	ELIZLAGSL1,3182,4,-29.937700,159.093399,1552390
	ELIZOUTFL2,9913,2,-29.921700,159.054993,10746610
	ELIZLAGFL1,9908,1,-29.931000,159.075500,20154999
John Brewer,747,1124502
	JBRFL1,2722,3,-18.618999,147.081100,1124502
	JBRCHS9M,14185,0,-18.646099,147.045105,28719186
	JBRCHS2M,14186,0,-18.646000,147.044693,30862119
	JBRCHS6M,14184,0,-18.646099,147.044693,33649639
	JBRSL1,2723,8,-18.618799,147.081497,35445613
	JBRCHN9M,14187,0,-18.618799,147.081497,41049869
	JBRCH10M,14136,0,-18.618799,147.081497,68836610
	JBRFL2,14135,0,-18.618799,147.081497,131780208
	JBRCHN2M,14188,0,-18.618799,147.081497,132606769
Willis Island,1032,1148263
	WILLFL1,3727,2,-16.286301,149.962006,1148263
	WILLFL2,3215,2,-16.289700,149.964905,7528472
Nelly Bay,924,1149210
	NELFL1,2697,2,-19.171499,146.847504,1149210
	NELSL1,2696,5,-19.172199,146.848404,8096880
Clerke Reef,1056,1224998
	CLERKELAGSL1,3675,5,-17.283800,119.370399,1224998
	CLERKEOUTSL1,4016,6,-17.253000,119.360397,3909062
	CLERKE_RS2_1_3m,15002,4,-17.284300,119.376900,67329989
	CLERKE_RS2_1_6m,15001,6,-17.284300,119.376900,67331269
	CLERKE_C13_BB,15006,6,-17.312300,119.367897,67331373
	CLERKE_C13_BT,15005,2,-17.312300,119.367897,67354192
	CLERKE_RS2_S_3m,15016,2,-17.355200,119.384003,67390589
	CLERKE_C20_BT,15007,0,-17.307501,119.371399,98782813
	CLERKE_RS2_S_6m,15017,5,-17.356199,119.383400,101283661
	CLERKE_C20_BB,15035,4,-17.307501,119.371399,103969261
East Cay,893,1264502
	EASDSL1,2661,21,-21.469500,152.566696,1264502
	EASSL1,2662,10,-21.469801,152.566605,1551193
	EASFL1,2663,1,-21.472700,152.566193,11097704
Raine Island,857,1556736
	RAIDSL1,2613,20,-11.589800,144.030899,1556736
	RAIFL1,2681,1,-11.589700,144.031097,4519437
	RAISL1,2682,6,-11.589700,144.031006,135609850
Osprey Reef,933,1570591
	OSPSL2,2710,12,-13.802800,146.544693,1570591
	OSPSL1,2714,6,-13.895700,146.555695,2579985
Kimbe Island,1035,1611172
	KIMSL1,4004,9,-5.201500,150.377808,1611172
	KIMFL1,4003,1,-5.201500,150.377594,2714997
Limuka,1079,1624937
	LIMDSL1,3967,20,-5.436900,150.097504,1624937
	LIMVDSL1,3960,35,-5.436900,150.097504,1952924
	LIMSL1,3959,8,-5.436900,150.097504,2036478
	LIMFL1,3965,0,-5.436900,150.097504,3007426
Dent Island,992,1691281
	DNTSL1,3089,7,-20.344999,148.938202,1691281
	DNTFL1,3088,2,-20.344999,148.938202,2186626
Nth Barnards (Jesse Is),1007,1851102
	NBARFL1,3170,2,-17.672199,146.174194,1851102
	NBARSL1,3171,5,-17.671700,146.174698,2288536
Tuare Reef,1077,2040480
	TUARSL1,3971,11,-5.090100,150.191803,2040480
	TUARFL1,3764,3,-5.090100,150.191803,2058358
Moore Reef,931,2128709
	MORFL1,2709,2,-16.851900,146.233597,2128709
	MORSL1,2708,9,-16.847700,146.235794,2176677
Cattle Bay,856,2186616
	CBSL2,2626,7,-18.571800,146.483002,2186616
	CBFL4,4017,3,-18.569099,146.482300,3599937
	CBSL4,4018,6,-18.569099,146.481995,4417236
	CBFL2,2612,3,-18.571899,146.483307,65017885
	CBFL3,2789,0,-18.578300,146.481705,137038898
	CBSL3,2794,5,-18.578300,146.481705,137076525
	CBSL1,2784,6,-18.569099,146.481995,137108208
	CBFL1,2782,0,-18.569099,146.481995,137184582
Mackay Reef,2688,2202580
	MACKAYFL1,12375,0,-16.039900,145.650604,2202580
	MACKAYSL1,12376,0,-16.042299,145.654495,31824308
Michaelmas Reef,2691,2205135
	MICHAELMASFL1,13536,0,-16.552799,146.045395,2205135
	MICHAELMASSL1,12580,0,-16.548599,146.050003,52267266
Scott Reef,1098,2232550
	SCOTTSL2-TIDEGUAGE1,12078,6,0.000000,0.000000,2232550
	SCOTTSL1,3988,9,-14.079300,121.947998,2304609
	SCOTTSL2,3993,9,-14.188400,121.799004,2499492
	SCOTTSL4-TIDEGUAGE3,12083,20,0.000000,0.000000,2556557
	SCOTTSS1,3991,7,-14.078800,121.977997,2566996
	SCOTTSS2,3990,6,-13.923800,121.915001,2634881
	SCOTT_RPO_3,3974,22,-14.057400,121.782997,2684272
	SCOTTSL4-TIDEGUAGE2,12082,6,0.000000,0.000000,2730184
	SCOTTSL1-TIDEGUAGE2,12076,11,0.000000,0.000000,2768263
	SCOTT_SL4,3992,9,-14.023700,121.860397,2822930
	SCOTT_RPO_5,3976,11,-14.057400,121.782997,2937541
	SCOTTSL4-TIDEGUAGE1,12081,3,0.000000,0.000000,3086959
	SCOTTSL1-TIDEGUAGE1,12075,5,0.000000,0.000000,3090558
	SCOTTSL3-TIDEGUAGE1,12080,3,0.000000,0.000000,3097663
	SCOTTSL3,3989,6,-14.069000,121.777000,3180431
	SCOTT_RPO_4,3975,7,-14.057400,121.782997,3690912
	SCOTTSL1-TIDEGUAGE3,12077,22,0.000000,0.000000,6468357
	SCOTT_RPO_1,6220,1,-14.057400,121.782997,6599302
	SCOTTSL2-TIDEGUAGE2,12079,10,0.000000,0.000000,7020375
	SCOTTSS2-3,12115,6,0.000000,0.000000,14920840
	SCOTT_RPO_2,6219,3,-14.057400,121.782997,15273434
	SCOTT_SS3,12035,9,-13.636900,122.026703,43823035
	SCOTTNR1,13275,7,-13.985100,121.876900,55342252
Ah Chong Is,1085,2501344
	AHCHONGFL1,3791,2,-20.521400,115.521400,2501344
	AHCHONGSL1,6355,6,-20.521400,115.521400,5681341
	AHCHONGFL2,6354,2,-20.521400,115.521400,7585098
	AHCHONGSL2,10275,7,-20.530100,115.453400,12611223
Davies Reef,4,2515776
	DAVAWSL1,4010,4,-18.831200,147.633896,2515776
	DAVAWSL3,3271,18,-18.831200,147.633804,2813720
	DAVAWSL2,3272,8,-18.831301,147.634003,2992481
	DAVFL1,2629,1,-18.806499,147.668793,3822319
	DAVSL1,2630,7,-18.806000,147.668594,6201800
	DAVIESCH1,13479,3,-18.830099,147.631500,27865052
	DAVIESCH2,13480,5,-18.830099,147.631500,28044622
	DAVCHS3M,14181,0,-18.847799,147.634903,29066740
	DAVCHS12M,14183,0,-18.847799,147.634903,42618160
	DAVCHS6M,14182,0,-18.847799,147.634903,53820135
	DAVCHN3M,14179,0,-18.806000,147.668900,66054552
	DAVAWS,3391,1,-18.829700,147.638504,146773571
Christmas island,1100,2701726
	CHRISTMASFL1,4013,2,-10.429500,105.667999,2701726
	CHRISTMASSL1,9680,11,-10.428700,105.667198,10230674
	CHRISTMASDSL1,12702,22,0.000000,0.000000,65016505
Motupore,1101,2701815
	MOTOSL1,4020,8,-9.522200,147.285995,2701815
	MOTOFL1,4019,3,-9.522200,147.285995,6581771
Norman Reef,871,3172563
	NORFL1,2628,0,-16.424999,145.993301,3172563
	NORSL1,2669,8,-16.426701,145.994995,18983248
North East Herald Cay,981,3287092
	NEHERALDFL1,3048,2,-16.945801,149.135300,3287092
	NEHERALDFL2,3049,2,-16.945801,149.135300,141157479
Fish Rock,1029,3779410
	FISHRK,3212,23,-30.938999,153.100204,3779410
	FISHRK-W,4007,15,-30.938900,153.100098,4891090
Marion Reef,1121,3792632
	MARIONFL1,5362,4,-19.095699,152.389404,3792632
Comets Hole,1120,3824854
	COMETSFL1,5331,4,-31.539101,159.065399,3824854
North Bay,1115,3928469
	NORTHBAYFL1,5339,2,-31.521099,159.046906,3928469
Sugarloaf west,1118,3980637
	SUGARLOAFSL1,5333,13,-31.504101,159.066803,3980637
Holmes Reef,1122,4055403
	HOLMESFL1,5364,4,-16.467400,147.872406,4055403
Vodka Beach,1128,4067823
	TRIMOUILLEDSL1,5476,20,-20.419800,115.604599,4067823
	TRIMOUILLEFL1,5471,2,-20.418501,115.583603,4394347
	TRIMOUILLESL1,5475,7,-20.416401,115.591202,4395577
Algal Hole North,1114,4080838
	ALGALSL1,5338,8,-31.562300,159.068405,4080838
Frankland Islands,1013,4235075
	FRNKSL2,3177,6,-17.226999,146.090393,4235075
	FRNKFL2,3176,3,-17.226999,146.090393,13290492
	FRNKSL1,2749,6,-17.205000,146.076004,136933475
	FRNKFL1,2748,0,-17.205000,146.076004,137184808
Lion Island,1102,4335779
	LIONSL1,4022,15,-9.535500,147.277298,4335779
	LIONFL1,4021,2,-9.535500,147.277298,5230625
Cartier,1129,4420938
	CARFL2,5477,2,-12.525800,123.574097,4420938
	CARSL1,5904,8,-12.524200,123.556503,5319919
	CARFL1,5472,1,-12.526700,123.579697,5812901
Malabar,1116,4519496
	MALABARDSL1,5337,16,-31.510599,159.055603,4519496
Ashmore,1127,4519497
	ASHSL4,5905,4,-12.239600,122.989799,4519497
	ASHSL2,5474,5,-12.224500,122.999603,4543004
	ASHSL3,6341,4,-12.224700,122.969002,6354293
	ASHDSL5,10315,19,-12.224600,122.969002,18988460
	ASHSL1,5473,3,-12.199100,123.042297,50585629
Creal Reef,1126,4538222
	CREALFL1,5451,3,-20.530399,150.375702,4538222
Sylphs Hole,1117,4627295
	SYLPHSFL1,5334,4,-31.520300,159.054703,4627295
Geoffrey Bay,923,4799794
	GBFL3,2695,2,-19.154900,146.864502,4799794
	GBSL3,2767,6,-19.154800,146.869202,4866825
	GBMMPSL,9105,5,-19.154900,146.868500,7244694
	GBMMPFL,14475,2,-19.154800,146.868500,49399758
	GBFL1,2778,0,-19.155701,146.860703,136979004
	GBSL1,2779,4,-19.156700,146.861694,137043517
	GBSL2,2781,4,-19.155001,146.865005,137088051
	GBFL2,2777,0,-19.153299,146.865005,137279084
Thursday Island,921,4988256
	THUFL1,2691,0,-10.583500,142.227402,4988256
	THUSL1,2692,5,-10.583500,142.227402,5741664
Mutton Bird Island,985,5232147
	MI,3077,12,-30.305500,153.153107,5232147
Neds Beach,1119,5256829
	NEDSSL1,5332,14,-31.513399,159.069000,5256829
Elusive Reef,1125,5913440
	ELUSIVEFL1,5446,2,-21.103600,152.764694,5913440
	ELUSIVESL1,5447,11,-21.103600,152.764694,7538928
Bougainville Reef,1123,5935517
	BOUGAINVILLEFL1,5366,3,-15.487700,147.117706,5935517
Pelorus Island,868,5946189
	PISL2,9103,4,-18.540600,146.488602,5946189
	PISL1,2627,5,-18.540600,146.488602,11109154
	PIFL1,2625,2,-18.540600,146.488800,22796646
Square Rocks,5,6030937
	SQUAREAWS,5320,7,-23.098600,150.885498,6030937
South Solitary Island,968,6135703
	SS,2986,13,-30.203699,153.264999,6135703
Groper Island-Outer Mooring,972,6599093
	GROM,2990,9,-30.159000,153.227295,6599093
Julian Rocks,1028,7090440
	JULN,3210,9,-28.610901,153.628494,7090440
Yorke Island,1130,7934820
	YORKSL1,5480,10,-9.732500,143.447006,7934820
	YORKSL6,5482,10,-9.760800,143.401306,19048355
	YORKSL3,5481,9,-9.757900,143.398499,24412431
Pioneer Bay,867,7942920
	PBSL1,2624,7,-18.611601,146.483902,7942920
	PBSL2,10095,3,-18.593700,146.484100,9378936
Cabbage Patch,1025,8008487
	CABBAGESL1,3236,10,-12.094700,96.843300,8008487
	CABBAGEFL1,3193,3,-12.096900,96.843498,142413608
Imperieuse Reef,1134,8514594
	IMPERIEUSELAGSL1,9127,3,-17.535801,118.965797,8514594
	IMPERIEUSEOUTSL1,10156,9,-17.503901,118.964798,13798182
	IMPERIEUSE_RS3_1_3m,15003,3,-17.547899,118.973503,56661020
	IMPERIEUSE_RS3_1_6m,15004,6,-17.547899,118.973503,67337323
	IMPERIEUSE_I13_BT,15015,2,-17.560600,118.940598,100210861
Central E Barrow Island Shoals,1947,8549773
	BARROWSHOALFL1,9862,3,-21.077400,115.513603,8549773
E Lowendal,1949,8550919
	LOWENDALSL2,9870,8,-20.755501,115.574600,8550919
SE Lowendal,1944,8554708
	LOWENDALSL1,9850,6,-20.784700,115.525101,8554708
	LOWENDALSL1S,10775,4,-20.784700,115.525101,11111392
Miall,1951,9323638
	MIALLFL1,9854,2,-23.154800,150.903595,9323638
E Dugong Reef,1945,9358324
	EDUGONGSL1,9858,4,-20.901899,115.461601,9358324
Baudisson Island,2035,10530783
	BAUDISSONSL1A,10238,10,-2.742600,150.657593,10530783
S Batman Reef,1946,12162266
	BATMANFL1,9864,3,-20.959900,115.465401,12162266
Arlington Reef,942,12501135
	ARLSL1,2738,7,-16.646099,146.110703,12501135
	ARLFL1,2739,2,-16.689100,146.087097,15676174
Ningaloo Reef,8,12836199
	14MLELGER,9912,2,-23.280500,113.788696,12836199
	ELLES_MA,14862,2,-23.338900,113.787697,45724701
	CORALBAY_2,14859,3,-23.208599,113.771896,67331902
